[INFO] [launch]: All log files can be found below /home/pi/.ros/log/2024-11-25-15-07-04-320253-drone-home-6179
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [imu_publisher-2]: there are now at least 2 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [joy_node-3]: there are now at least 3 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_hardware-4]: there are now at least 4 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [controller-5]: there are now at least 5 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [static_transform_publisher-7]: there are now at least 2 nodes with the name /drone_home1/static_transform_publisher created within this launch context
[INFO] [drive_publisher-1]: process started with pid [6186]
[INFO] [imu_publisher-2]: process started with pid [6187]
[INFO] [joy_node-3]: process started with pid [6188]
[INFO] [drive_hardware-4]: process started with pid [6189]
[INFO] [controller-5]: process started with pid [6190]
[INFO] [static_transform_publisher-6]: process started with pid [6191]
[INFO] [static_transform_publisher-7]: process started with pid [6192]
[static_transform_publisher-7] [WARN] [1732565224.503270701] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-6] [WARN] [1732565224.515925612] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [INFO] [1732565224.619149212] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-7] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-7] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-7] from 'map' to 'gps_sensor'
[static_transform_publisher-6] [INFO] [1732565224.626955162] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-6] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-6] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-6] from 'map' to 'imu_frame'
[drive_hardware-4] /usr/lib/python3/dist-packages/gpiozero/output_devices.py:1509: PWMSoftwareFallback: To reduce servo jitter, use the pigpio pin factory.See https://gpiozero.readthedocs.io/en/stable/api_output.html#servo for more info
[drive_hardware-4]   warnings.warn(PWMSoftwareFallback(
[controller-5] [INFO] [1732565225.732980981] [drone_home1.sim]: Controller running
[imu_publisher-2] [INFO] [1732565227.111332325] [drone_home1.sim]: Calibration status: (False, 'Calibration (sys:0, gyro:0, accel:3, mag:0)')
[controller-5] [INFO] [1732565579.710074459] [drone_home1.sim]: CurrentDiff: -4.866715727158167
[controller-5] [INFO] [1732565579.711122994] [drone_home1.sim]: Going to 2: 4.13 meters
[controller-5] [INFO] [1732565579.759246733] [drone_home1.sim]: Current Yaw: 164.78960255831208, target = 160.29961425052
[controller-5] [INFO] [1732565579.760051270] [drone_home1.sim]: CurrentDiff: -4.486136031588913
[controller-5] [INFO] [1732565579.761130244] [drone_home1.sim]: Going to 2: 3.94 meters
[controller-5] [INFO] [1732565579.809312418] [drone_home1.sim]: Current Yaw: 164.31014556341046, target = 159.4090102839034
[controller-5] [INFO] [1732565579.810186444] [drone_home1.sim]: CurrentDiff: -4.896343784200527
[controller-5] [INFO] [1732565579.811230220] [drone_home1.sim]: Going to 2: 3.94 meters
[controller-5] [INFO] [1732565579.859227294] [drone_home1.sim]: Current Yaw: 164.14319108870993, target = 159.4090102839034
[controller-5] [INFO] [1732565579.860029128] [drone_home1.sim]: CurrentDiff: -4.726359289123595
[controller-5] [INFO] [1732565579.860994787] [drone_home1.sim]: Going to 2: 3.87 meters
[controller-5] [INFO] [1732565579.909303830] [drone_home1.sim]: Current Yaw: 163.81951899158537, target = 147.63862071877287
[controller-5] [INFO] [1732565579.910198037] [drone_home1.sim]: CurrentDiff: -16.16210970792985
[controller-5] [INFO] [1732565579.911274068] [drone_home1.sim]: Going to 2: 3.87 meters
[controller-5] [INFO] [1732565579.959263069] [drone_home1.sim]: Current Yaw: 163.54305541981694, target = 147.63862071877287
[controller-5] [INFO] [1732565579.960187920] [drone_home1.sim]: CurrentDiff: -15.890309836654993
[controller-5] [INFO] [1732565579.961254970] [drone_home1.sim]: Going to 2: 3.87 meters
[controller-5] [INFO] [1732565580.009202904] [drone_home1.sim]: Current Yaw: 163.31759906598694, target = 147.63862071877287
[controller-5] [INFO] [1732565580.010119647] [drone_home1.sim]: CurrentDiff: -15.661789352887808
[controller-5] [INFO] [1732565580.011211436] [drone_home1.sim]: Going to 2: 3.87 meters
[controller-5] [INFO] [1732565580.059182134] [drone_home1.sim]: Current Yaw: 162.77482022207232, target = 147.63862071877287
[controller-5] [INFO] [1732565580.060058532] [drone_home1.sim]: CurrentDiff: -15.118744107125588
[controller-5] [INFO] [1732565580.061091201] [drone_home1.sim]: Going to 2: 3.68 meters
[controller-5] [INFO] [1732565580.109238297] [drone_home1.sim]: Current Yaw: 161.69934778327746, target = 146.28171649347524
[controller-5] [INFO] [1732565580.110169408] [drone_home1.sim]: CurrentDiff: -15.397729884734684
[controller-5] [INFO] [1732565580.111244052] [drone_home1.sim]: Going to 2: 3.68 meters
[controller-5] [INFO] [1732565580.159242394] [drone_home1.sim]: Current Yaw: 159.62478148948625, target = 146.28171649347524
[controller-5] [INFO] [1732565580.160170450] [drone_home1.sim]: CurrentDiff: -13.327139460934267
[controller-5] [INFO] [1732565580.161256814] [drone_home1.sim]: Going to 2: 3.49 meters
[controller-5] [INFO] [1732565580.209258507] [drone_home1.sim]: Current Yaw: 157.71309557852783, target = 144.8211629136138
[controller-5] [INFO] [1732565580.210290047] [drone_home1.sim]: CurrentDiff: -12.86883361255965
[controller-5] [INFO] [1732565580.211382207] [drone_home1.sim]: Going to 2: 3.49 meters
[controller-5] [INFO] [1732565580.259195300] [drone_home1.sim]: Current Yaw: 155.71716852166753, target = 144.8211629136138
[controller-5] [INFO] [1732565580.260028001] [drone_home1.sim]: CurrentDiff: -10.876663319820697
[controller-5] [INFO] [1732565580.261111643] [drone_home1.sim]: Going to 2: 3.39 meters
[controller-5] [INFO] [1732565580.309274570] [drone_home1.sim]: Current Yaw: 153.9391585121547, target = 144.04886326223487
[controller-5] [INFO] [1732565580.310184092] [drone_home1.sim]: CurrentDiff: -9.86330452667198
[controller-5] [INFO] [1732565580.311262273] [drone_home1.sim]: Going to 2: 3.39 meters
[controller-5] [INFO] [1732565580.359211678] [drone_home1.sim]: Current Yaw: 152.03967573121164, target = 144.04886326223487
[controller-5] [INFO] [1732565580.360114960] [drone_home1.sim]: CurrentDiff: -7.961776789537741
[controller-5] [INFO] [1732565580.361151443] [drone_home1.sim]: Going to 2: 3.39 meters
[controller-5] [INFO] [1732565580.409244511] [drone_home1.sim]: Current Yaw: 150.81309773706425, target = 144.04886326223487
[controller-5] [INFO] [1732565580.410169049] [drone_home1.sim]: CurrentDiff: -6.736889279744196
[controller-5] [INFO] [1732565580.411238898] [drone_home1.sim]: Going to 2: 3.39 meters
[controller-5] [INFO] [1732565580.459183322] [drone_home1.sim]: Current Yaw: 149.55817091274122, target = 144.04886326223487
[controller-5] [INFO] [1732565580.460072699] [drone_home1.sim]: CurrentDiff: -5.481053445833379
[controller-5] [INFO] [1732565580.461116237] [drone_home1.sim]: Going to 2: 3.20 meters
[controller-5] [INFO] [1732565580.509270202] [drone_home1.sim]: Current Yaw: 148.78669162219103, target = 142.4133847528331
[controller-5] [INFO] [1732565580.510208460] [drone_home1.sim]: CurrentDiff: -6.339406479577949
[controller-5] [INFO] [1732565580.511275865] [drone_home1.sim]: Going to 2: 3.20 meters
[controller-5] [INFO] [1732565580.559263190] [drone_home1.sim]: Current Yaw: 147.74991487506273, target = 142.4133847528331
[controller-5] [INFO] [1732565580.560211428] [drone_home1.sim]: CurrentDiff: -5.306251306079312
[controller-5] [INFO] [1732565580.561426827] [drone_home1.sim]: Going to 2: 3.06 meters
[controller-5] [INFO] [1732565580.609306836] [drone_home1.sim]: Current Yaw: 147.01905220865635, target = 131.216760627909
[controller-5] [INFO] [1732565580.610204045] [drone_home1.sim]: CurrentDiff: -15.761281888055189
[controller-5] [INFO] [1732565580.611262599] [drone_home1.sim]: Going to 2: 3.06 meters
[controller-5] [INFO] [1732565580.659221077] [drone_home1.sim]: Current Yaw: 146.53023249436487, target = 131.216760627909
[controller-5] [INFO] [1732565580.660109288] [drone_home1.sim]: CurrentDiff: -15.272001671531642
[controller-5] [INFO] [1732565580.661177506] [drone_home1.sim]: Going to 2: 3.06 meters
[controller-5] [INFO] [1732565580.709242949] [drone_home1.sim]: Current Yaw: 146.06370086416538, target = 131.216760627909
[controller-5] [INFO] [1732565580.710117939] [drone_home1.sim]: CurrentDiff: -14.808710287387063
[controller-5] [INFO] [1732565580.711191231] [drone_home1.sim]: Going to 2: 3.06 meters
[controller-5] [INFO] [1732565580.759271616] [drone_home1.sim]: Current Yaw: 145.31484482106606, target = 131.216760627909
[controller-5] [INFO] [1732565580.760109760] [drone_home1.sim]: CurrentDiff: -14.050819494919105
[controller-5] [INFO] [1732565580.761063183] [drone_home1.sim]: Switching to next waypoint: (29.6404246, -82.3605128)
[controller-5] [INFO] [1732565581.762212529] [drone_home1.sim]: Going to 3: 2.97 meters
[controller-5] [INFO] [1732565581.763986657] [drone_home1.sim]: Current Yaw: 145.31484482106606, target = 130.27545837913544
[controller-5] [INFO] [1732565581.764874148] [drone_home1.sim]: CurrentDiff: -14.991796883741635
[controller-5] [INFO] [1732565581.765907448] [drone_home1.sim]: Going to 3: 5.92 meters
[controller-5] [INFO] [1732565581.809317463] [drone_home1.sim]: Current Yaw: 104.22886828545091, target = -67.72392313320336
[controller-5] [INFO] [1732565581.810146389] [drone_home1.sim]: CurrentDiff: -171.71427151896756
[controller-5] [INFO] [1732565581.811147583] [drone_home1.sim]: Going to 3: 7.20 meters
[controller-5] [INFO] [1732565581.859329016] [drone_home1.sim]: Current Yaw: 102.01165553346038, target = -67.11535404899696
[controller-5] [INFO] [1732565581.860205897] [drone_home1.sim]: CurrentDiff: -168.87962384599285
[controller-5] [INFO] [1732565581.861245289] [drone_home1.sim]: Going to 3: 7.15 meters
[controller-5] [INFO] [1732565581.909373656] [drone_home1.sim]: Current Yaw: 99.9353619423242, target = -68.96065528555644
[controller-5] [INFO] [1732565581.910245426] [drone_home1.sim]: CurrentDiff: -168.6220997671133
[controller-5] [INFO] [1732565581.911289077] [drone_home1.sim]: Going to 3: 7.15 meters
[controller-5] [INFO] [1732565581.959279076] [drone_home1.sim]: Current Yaw: 97.68752054459647, target = -68.96065528555644
[controller-5] [INFO] [1732565581.960103891] [drone_home1.sim]: CurrentDiff: -166.37561880613774
[controller-5] [INFO] [1732565581.961073054] [drone_home1.sim]: Going to 3: 7.31 meters
[controller-5] [INFO] [1732565582.009364709] [drone_home1.sim]: Current Yaw: 94.53950496698006, target = -68.35558635840007
[controller-5] [INFO] [1732565582.010274309] [drone_home1.sim]: CurrentDiff: -162.63316905328497
[controller-5] [INFO] [1732565582.011358326] [drone_home1.sim]: Going to 3: 7.31 meters
[controller-5] [INFO] [1732565582.059302488] [drone_home1.sim]: Current Yaw: 91.0858837389521, target = -68.35558635840007
[controller-5] [INFO] [1732565582.060140321] [drone_home1.sim]: CurrentDiff: -159.17617771826863
[controller-5] [INFO] [1732565582.061093322] [drone_home1.sim]: Going to 3: 7.49 meters
[controller-5] [INFO] [1732565582.109249062] [drone_home1.sim]: Current Yaw: 87.57854561698967, target = -69.9924622365312
[controller-5] [INFO] [1732565582.110184880] [drone_home1.sim]: CurrentDiff: -157.30642719584606
[controller-5] [INFO] [1732565582.111265064] [drone_home1.sim]: Going to 3: 7.49 meters
[controller-5] [INFO] [1732565582.159223946] [drone_home1.sim]: Current Yaw: 83.95502723923774, target = -69.9924622365312
[controller-5] [INFO] [1732565582.160148951] [drone_home1.sim]: CurrentDiff: -153.66765564012397
[controller-5] [INFO] [1732565582.161235764] [drone_home1.sim]: Going to 3: 7.45 meters
[controller-5] [INFO] [1732565582.209259247] [drone_home1.sim]: Current Yaw: 80.41017997681013, target = -71.50147505640936
[controller-5] [INFO] [1732565582.210172179] [drone_home1.sim]: CurrentDiff: -151.5879143450351
[controller-5] [INFO] [1732565582.211262177] [drone_home1.sim]: Going to 3: 7.45 meters
[controller-5] [INFO] [1732565582.259331024] [drone_home1.sim]: Current Yaw: 76.80803821277517, target = -71.50147505640936
[controller-5] [INFO] [1732565582.260354013] [drone_home1.sim]: CurrentDiff: -147.9756051183948
[controller-5] [INFO] [1732565582.261424088] [drone_home1.sim]: Going to 3: 7.74 meters
[controller-5] [INFO] [1732565582.309283633] [drone_home1.sim]: Current Yaw: 73.21749852051792, target = -71.8370207951282
[controller-5] [INFO] [1732565582.310214637] [drone_home1.sim]: CurrentDiff: -144.70884434388944
[controller-5] [INFO] [1732565582.311358367] [drone_home1.sim]: Going to 3: 7.74 meters
[controller-5] [INFO] [1732565582.359195342] [drone_home1.sim]: Current Yaw: 69.67851547357765, target = -71.8370207951282
[controller-5] [INFO] [1732565582.360125531] [drone_home1.sim]: CurrentDiff: -141.20162064193698
[controller-5] [INFO] [1732565582.361242932] [drone_home1.sim]: Going to 3: 7.80 meters
[controller-5] [INFO] [1732565582.409254658] [drone_home1.sim]: Current Yaw: 65.92197144390136, target = -72.24789505678835
[controller-5] [INFO] [1732565582.410130411] [drone_home1.sim]: CurrentDiff: -137.90745603135076
[controller-5] [INFO] [1732565582.411487645] [drone_home1.sim]: Going to 3: 7.80 meters
[controller-5] [INFO] [1732565582.459183420] [drone_home1.sim]: Current Yaw: 62.17031412783085, target = -72.24789505678835
[controller-5] [INFO] [1732565582.460062080] [drone_home1.sim]: CurrentDiff: -134.18850968880028
[controller-5] [INFO] [1732565582.461086754] [drone_home1.sim]: Going to 3: 7.92 meters
[controller-5] [INFO] [1732565582.509263547] [drone_home1.sim]: Current Yaw: 58.22952170797345, target = -74.19949120790174
[controller-5] [INFO] [1732565582.510186848] [drone_home1.sim]: CurrentDiff: -132.20040324056174
[controller-5] [INFO] [1732565582.511249165] [drone_home1.sim]: Going to 3: 7.92 meters
[controller-5] [INFO] [1732565582.559214120] [drone_home1.sim]: Current Yaw: 54.52477520918244, target = -74.19949120790174
[controller-5] [INFO] [1732565582.560092799] [drone_home1.sim]: CurrentDiff: -128.49675506519625
[controller-5] [INFO] [1732565582.561115066] [drone_home1.sim]: Going to 3: 7.92 meters
[controller-5] [INFO] [1732565582.609316392] [drone_home1.sim]: Current Yaw: 50.832159874088475, target = -74.19949120790174
[controller-5] [INFO] [1732565582.610257079] [drone_home1.sim]: CurrentDiff: -124.82172602692778
[controller-5] [INFO] [1732565582.611361371] [drone_home1.sim]: Going to 3: 7.92 meters
[controller-5] [INFO] [1732565582.659246172] [drone_home1.sim]: Current Yaw: 46.95632661058098, target = -74.19949120790174
[controller-5] [INFO] [1732565582.660201357] [drone_home1.sim]: CurrentDiff: -120.96731006327897
[controller-5] [INFO] [1732565582.661286319] [drone_home1.sim]: Going to 3: 8.00 meters
[controller-5] [INFO] [1732565582.709304543] [drone_home1.sim]: Current Yaw: 43.07056631305479, target = -74.52353253082447
[controller-5] [INFO] [1732565582.710240120] [drone_home1.sim]: CurrentDiff: -117.4150666096939
[controller-5] [INFO] [1732565582.711339524] [drone_home1.sim]: Going to 3: 8.00 meters
[controller-5] [INFO] [1732565582.759269540] [drone_home1.sim]: Current Yaw: 39.45242964648016, target = -74.52353253082447
[controller-5] [INFO] [1732565582.760201803] [drone_home1.sim]: CurrentDiff: -113.81566859963384
[controller-5] [INFO] [1732565582.761289523] [drone_home1.sim]: Going to 3: 8.14 meters
[controller-5] [INFO] [1732565582.809371979] [drone_home1.sim]: Current Yaw: 35.40050750747054, target = -75.13417807362872
[controller-5] [INFO] [1732565582.810245158] [drone_home1.sim]: CurrentDiff: -110.39949992892393
[controller-5] [INFO] [1732565582.811401405] [drone_home1.sim]: Going to 3: 8.14 meters
[controller-5] [INFO] [1732565582.859204015] [drone_home1.sim]: Current Yaw: 31.26821444713409, target = -75.13417807362872
[controller-5] [INFO] [1732565582.860026054] [drone_home1.sim]: CurrentDiff: -106.29049145139359
[controller-5] [INFO] [1732565582.861010105] [drone_home1.sim]: Going to 3: 8.22 meters
[controller-5] [INFO] [1732565582.909351909] [drone_home1.sim]: Current Yaw: 27.333846350166965, target = -75.91663958062244
[controller-5] [INFO] [1732565582.910215516] [drone_home1.sim]: CurrentDiff: -103.1580006622103
[controller-5] [INFO] [1732565582.911252726] [drone_home1.sim]: Going to 3: 8.22 meters
[controller-5] [INFO] [1732565582.959334440] [drone_home1.sim]: Current Yaw: 22.58890138122352, target = -75.91663958062244
[controller-5] [INFO] [1732565582.960155146] [drone_home1.sim]: CurrentDiff: -98.44435677678449
[controller-5] [INFO] [1732565582.961146789] [drone_home1.sim]: Going to 3: 8.29 meters
[controller-5] [INFO] [1732565583.009496259] [drone_home1.sim]: Current Yaw: 18.579999249690967, target = -76.18003486259225
[controller-5] [INFO] [1732565583.010351758] [drone_home1.sim]: CurrentDiff: -94.72723628375057
[controller-5] [INFO] [1732565583.011437870] [drone_home1.sim]: Going to 3: 8.29 meters
[controller-5] [INFO] [1732565583.059169311] [drone_home1.sim]: Current Yaw: 14.551987969443266, target = -76.18003486259225
[controller-5] [INFO] [1732565583.059865409] [drone_home1.sim]: CurrentDiff: -90.72960829033269
[controller-5] [INFO] [1732565583.060729036] [drone_home1.sim]: Going to 3: 8.16 meters
[controller-5] [INFO] [1732565583.109339361] [drone_home1.sim]: Current Yaw: 10.43230412605371, target = -76.60815430444046
[controller-5] [INFO] [1732565583.110202637] [drone_home1.sim]: CurrentDiff: -87.06369967031671
[controller-5] [INFO] [1732565583.111253309] [drone_home1.sim]: Going to 3: 8.16 meters
[controller-5] [INFO] [1732565583.159323810] [drone_home1.sim]: Current Yaw: 6.281734280843284, target = -76.60815430444046
[controller-5] [INFO] [1732565583.160182068] [drone_home1.sim]: CurrentDiff: -82.93715932761107
[controller-5] [INFO] [1732565583.161219687] [drone_home1.sim]: Going to 3: 8.31 meters
[controller-5] [INFO] [1732565583.209327015] [drone_home1.sim]: Current Yaw: 2.154219690588973, target = -77.09261793369184
[controller-5] [INFO] [1732565583.210175515] [drone_home1.sim]: CurrentDiff: -79.32111834907336
[controller-5] [INFO] [1732565583.211230076] [drone_home1.sim]: Going to 3: 8.31 meters
[controller-5] [INFO] [1732565583.259219367] [drone_home1.sim]: Current Yaw: -2.0985473595006696, target = -77.09261793369184
[controller-5] [INFO] [1732565583.260082957] [drone_home1.sim]: CurrentDiff: -75.09627527225787
[controller-5] [INFO] [1732565583.261133167] [drone_home1.sim]: Going to 3: 8.18 meters
[controller-5] [INFO] [1732565583.309281674] [drone_home1.sim]: Current Yaw: -6.272859110193248, target = -77.50775928723401
[controller-5] [INFO] [1732565583.310174797] [drone_home1.sim]: CurrentDiff: -71.36472913264251
[controller-5] [INFO] [1732565583.311237783] [drone_home1.sim]: Going to 3: 8.18 meters
[controller-5] [INFO] [1732565583.359264105] [drone_home1.sim]: Current Yaw: -10.25012348076205, target = -77.50775928723401
[controller-5] [INFO] [1732565583.360174651] [drone_home1.sim]: CurrentDiff: -67.41243274653772
[controller-5] [INFO] [1732565583.361253115] [drone_home1.sim]: Going to 3: 8.28 meters
[controller-5] [INFO] [1732565583.409300694] [drone_home1.sim]: Current Yaw: -13.978445542047442, target = -78.14653786084602
[controller-5] [INFO] [1732565583.410230848] [drone_home1.sim]: CurrentDiff: -64.35187307448534
[controller-5] [INFO] [1732565583.411306905] [drone_home1.sim]: Going to 3: 8.28 meters
[controller-5] [INFO] [1732565583.459100504] [drone_home1.sim]: Current Yaw: -18.197351849895863, target = -78.14653786084602
[controller-5] [INFO] [1732565583.459902807] [drone_home1.sim]: CurrentDiff: -60.148313713908976
[controller-5] [INFO] [1732565583.460970977] [drone_home1.sim]: Going to 3: 8.28 meters
[controller-5] [INFO] [1732565583.509481726] [drone_home1.sim]: Current Yaw: -22.183732928038022, target = -78.14653786084602
[controller-5] [INFO] [1732565583.510280974] [drone_home1.sim]: CurrentDiff: -56.17507593177088
[controller-5] [INFO] [1732565583.511275933] [drone_home1.sim]: Going to 3: 8.28 meters
[controller-5] [INFO] [1732565583.559346045] [drone_home1.sim]: Current Yaw: -26.33143722813254, target = -78.14653786084602
[controller-5] [INFO] [1732565583.560186712] [drone_home1.sim]: CurrentDiff: -52.04541075494524
[controller-5] [INFO] [1732565583.561199317] [drone_home1.sim]: Going to 3: 8.15 meters
[controller-5] [INFO] [1732565583.609143003] [drone_home1.sim]: Current Yaw: -30.884820080574734, target = -78.54986238538864
[controller-5] [INFO] [1732565583.609997447] [drone_home1.sim]: CurrentDiff: -47.92269312772131
[controller-5] [INFO] [1732565583.611016513] [drone_home1.sim]: Going to 3: 8.15 meters
[controller-5] [INFO] [1732565583.659310202] [drone_home1.sim]: Current Yaw: -35.240127632363986, target = -78.54986238538864
[controller-5] [INFO] [1732565583.660225581] [drone_home1.sim]: CurrentDiff: -43.58487378787407
[controller-5] [INFO] [1732565583.661309730] [drone_home1.sim]: Going to 3: 8.02 meters
[controller-5] [INFO] [1732565583.709516821] [drone_home1.sim]: Current Yaw: -39.66730846337325, target = -78.95433981128863
[controller-5] [INFO] [1732565583.710404463] [drone_home1.sim]: CurrentDiff: -39.56884871420144
[controller-5] [INFO] [1732565583.711478928] [drone_home1.sim]: Going to 3: 8.02 meters
[controller-5] [INFO] [1732565583.759349293] [drone_home1.sim]: Current Yaw: -44.10252162007949, target = -78.95433981128863
[controller-5] [INFO] [1732565583.760259690] [drone_home1.sim]: CurrentDiff: -35.140953341880035
[controller-5] [INFO] [1732565583.761351838] [drone_home1.sim]: Going to 3: 7.96 meters
[controller-5] [INFO] [1732565583.809245125] [drone_home1.sim]: Current Yaw: -47.465580518842835, target = -79.15699979155373
[controller-5] [INFO] [1732565583.810120714] [drone_home1.sim]: CurrentDiff: -31.987651057833514
[controller-5] [INFO] [1732565583.811166646] [drone_home1.sim]: Going to 3: 7.96 meters
[controller-5] [INFO] [1732565583.859322430] [drone_home1.sim]: Current Yaw: -51.74702093766614, target = -79.15699979155373
[controller-5] [INFO] [1732565583.860150970] [drone_home1.sim]: CurrentDiff: -27.683226323150315
[controller-5] [INFO] [1732565583.861134061] [drone_home1.sim]: Going to 3: 7.84 meters
[controller-5] [INFO] [1732565583.909434656] [drone_home1.sim]: Current Yaw: -55.892225404792356, target = -79.5631397740292
[controller-5] [INFO] [1732565583.910261233] [drone_home1.sim]: CurrentDiff: -23.942464028027256
[controller-5] [INFO] [1732565583.911268968] [drone_home1.sim]: Going to 3: 7.84 meters
[controller-5] [INFO] [1732565583.959186418] [drone_home1.sim]: Current Yaw: -59.708499029696426, target = -79.5631397740292
[controller-5] [INFO] [1732565583.960043139] [drone_home1.sim]: CurrentDiff: -20.13196575870705
[controller-5] [INFO] [1732565583.961057947] [drone_home1.sim]: Going to 3: 7.72 meters
[controller-5] [INFO] [1732565584.009402587] [drone_home1.sim]: Current Yaw: -63.61540106084824, target = -79.97034266331212
[controller-5] [INFO] [1732565584.010262180] [drone_home1.sim]: CurrentDiff: -16.617962672174038
[controller-5] [INFO] [1732565584.011271305] [drone_home1.sim]: Going to 3: 7.72 meters
[controller-5] [INFO] [1732565584.059374862] [drone_home1.sim]: Current Yaw: -67.55656938952596, target = -79.97034266331212
[controller-5] [INFO] [1732565584.060194739] [drone_home1.sim]: CurrentDiff: -12.675018943913374
[controller-5] [INFO] [1732565584.061190403] [drone_home1.sim]: Going to 3: 7.31 meters
[controller-5] [INFO] [1732565584.109357210] [drone_home1.sim]: Current Yaw: -71.12826793926429, target = -79.42632582415416
[controller-5] [INFO] [1732565584.110244280] [drone_home1.sim]: CurrentDiff: -8.534821592091735
[controller-5] [INFO] [1732565584.111290992] [drone_home1.sim]: Going to 3: 7.31 meters
[controller-5] [INFO] [1732565584.159227297] [drone_home1.sim]: Current Yaw: -74.67415771240657, target = -79.42632582415416
[controller-5] [INFO] [1732565584.160047377] [drone_home1.sim]: CurrentDiff: -4.9865256564086105
[controller-5] [INFO] [1732565584.161034283] [drone_home1.sim]: Going to 3: 7.19 meters
[controller-5] [INFO] [1732565584.209232160] [drone_home1.sim]: Current Yaw: -77.67513236676214, target = -79.86488011258982
[controller-5] [INFO] [1732565584.210110601] [drone_home1.sim]: CurrentDiff: -2.419036869374507
[controller-5] [INFO] [1732565584.211163239] [drone_home1.sim]: Going to 3: 7.19 meters
[controller-5] [INFO] [1732565584.259128965] [drone_home1.sim]: Current Yaw: -79.95674345112215, target = -79.86488011258982
[controller-5] [INFO] [1732565584.259906125] [drone_home1.sim]: CurrentDiff: -0.11776131535469919
[controller-5] [INFO] [1732565584.260942728] [drone_home1.sim]: Going to 3: 7.11 meters
[controller-5] [INFO] [1732565584.309208149] [drone_home1.sim]: Current Yaw: -81.005586711692, target = -79.66807606667763
[controller-5] [INFO] [1732565584.310029674] [drone_home1.sim]: CurrentDiff: 1.1450850882307466
[controller-5] [INFO] [1732565584.311030189] [drone_home1.sim]: Going to 3: 7.11 meters
[controller-5] [INFO] [1732565584.359179573] [drone_home1.sim]: Current Yaw: -81.60655230574808, target = -79.66807606667763
[controller-5] [INFO] [1732565584.359982470] [drone_home1.sim]: CurrentDiff: 1.7386469703121732
[controller-5] [INFO] [1732565584.361013352] [drone_home1.sim]: Going to 3: 6.81 meters
[controller-5] [INFO] [1732565584.409353317] [drone_home1.sim]: Current Yaw: -82.06617047995233, target = -79.71614439376742
[controller-5] [INFO] [1732565584.410207300] [drone_home1.sim]: CurrentDiff: 2.158819005830674
[controller-5] [INFO] [1732565584.411239144] [drone_home1.sim]: Going to 3: 6.81 meters
[controller-5] [INFO] [1732565584.459316483] [drone_home1.sim]: Current Yaw: -82.27329148902353, target = -79.71614439376742
[controller-5] [INFO] [1732565584.460177409] [drone_home1.sim]: CurrentDiff: 2.3835109452122585
[controller-5] [INFO] [1732565584.461217307] [drone_home1.sim]: Going to 3: 6.58 meters
[controller-5] [INFO] [1732565584.509427737] [drone_home1.sim]: Current Yaw: -82.25038947602933, target = -79.52546413891474
[controller-5] [INFO] [1732565584.510287459] [drone_home1.sim]: CurrentDiff: 2.566017429010232
[controller-5] [INFO] [1732565584.511333079] [drone_home1.sim]: Going to 3: 6.58 meters
[controller-5] [INFO] [1732565584.559274068] [drone_home1.sim]: Current Yaw: -82.02643819731107, target = -79.52546413891474
[controller-5] [INFO] [1732565584.560187301] [drone_home1.sim]: CurrentDiff: 2.35543581289038
[controller-5] [INFO] [1732565584.561330036] [drone_home1.sim]: Going to 3: 6.49 meters
[controller-5] [INFO] [1732565584.609476975] [drone_home1.sim]: Current Yaw: -81.86498577258963, target = -79.30001822288017
[controller-5] [INFO] [1732565584.610386708] [drone_home1.sim]: CurrentDiff: 2.4284118183422017
[controller-5] [INFO] [1732565584.611445437] [drone_home1.sim]: Going to 3: 6.49 meters
[controller-5] [INFO] [1732565584.659096748] [drone_home1.sim]: Current Yaw: -81.80908462577453, target = -79.30001822288017
[controller-5] [INFO] [1732565584.659932585] [drone_home1.sim]: CurrentDiff: 2.341356074230873
[controller-5] [INFO] [1732565584.660884441] [drone_home1.sim]: Going to 3: 6.37 meters
[controller-5] [INFO] [1732565584.709373607] [drone_home1.sim]: Current Yaw: -81.68498141238511, target = -79.79621977288085
[controller-5] [INFO] [1732565584.710229552] [drone_home1.sim]: CurrentDiff: 1.735726756899478
[controller-5] [INFO] [1732565584.711237677] [drone_home1.sim]: Going to 3: 6.37 meters
[controller-5] [INFO] [1732565584.759116879] [drone_home1.sim]: Current Yaw: -81.31687240135285, target = -79.79621977288085
[controller-5] [INFO] [1732565584.759902002] [drone_home1.sim]: CurrentDiff: 1.3746399575449646
[controller-5] [INFO] [1732565584.760842693] [drone_home1.sim]: Going to 3: 6.20 meters
